"date","abbrev","population","unemployment","bachelors","rgdp_2017","state","legal","legal.year","retailyear","onlineyear","online","retail","tribalonly","notes","mean_eff_tax","Federal.Minimum.Wage","Governor.is.Democrat..1.Yes.","Personal.income","Poverty.Rate","state_num","State.Minimum.Wage","Unemployment","year","state_fips","SSI.recipients","Employment"
2023,"KS",2951.5,2.9,35.8,183795.6,"Kansas",1,2022,2022,2022,1,1,0,"",0.0504133295443333,7.25,"1",187406.4,8.8,"17",7.25,40.052,2023,20,44.685,1470.936
2023,"KY",4550.595,4.3,27.8,224418,"Kentucky",1,2023,2023,2023,1,1,0,"",0.134117967475,7.25,"1",245888.9,13.6,"18",7.25,84.269,2023,21,153.857,1941.994
2023,"LA",4588.071,3.7,27,248615.5,"Louisiana",1,2021,2021,2022,1,1,0,"",0.11732898307,7.25,"1",261158.9,21.5,"19",7.25,76.608,2023,22,157.219,2000.152
2023,"MA",7066.568,3.5,47.8,615504.5,"Massachusetts",1,2022,2023,2023,1,1,0,"",0.186124241216667,7.25,"1",614806.9,9.1,"22",15,126.369,2023,25,164.783,3625.293
2023,"MD",6217.062,2.2,43.7,422866.3,"Maryland",1,2021,2021,2021,1,1,0,"",0.092489441005,7.25,"1",456408,8.9,"21",13.25,67.598,2023,24,113.353,3117.27
2023,"ME",1399.646,2.6,37,75195.4,"Maine",1,2022,2023,2023,1,1,0,"",0.10088291575,7.25,"1",88094.4,7.4,"20",13.8,19.703,2023,23,33.05,667.619
2023,"MI",10083.356,3.9,32.7,554256.2,"Michigan",1,2019,2020,2021,1,1,0,"",0.0539258394716667,7.25,"1",599366,12.1,"23",10.1,195.483,2023,26,248.307,4812.421
2023,"MN",5753.048,2.8,40,390907.9,"Minnesota",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",412363.7,7.2,"24",10.59,87.216,2023,27,88.376,3012.707
2023,"MO",6208.038,3.1,33.2,348487.4,"Missouri",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",379838.2,9.7,"26",12,94.172,2023,29,126.973,2993.587
2023,"MS",2943.172,3.1,25.5,119548.4,"Mississippi",1,2017,2017,NA,0,1,0,"",0.12000001695,7.25,"0",141427.7,16,"25",7.25,39.089,2023,28,105.34,1192.015
2023,"MT",1131.302,2.7,34.6,57373.3,"Montana",1,2019,2019,NA,0,1,0,"",0.132564196278333,7.25,"0",72406.9,8.1,"27",9.95,16.587,2023,30,15.923,557.509
2023,"NC",10881.189,3.5,36.8,638067.3,"North Carolina",1,2019,2019,2023,1,1,0,"retail is tribal",NA,7.25,"1",655369.3,13.6,"34",7.25,180.768,2023,37,214.549,5050.87
2023,"ND",789.047,2,33.6,60348.6,"North Dakota",1,2018,2018,2018,0,1,1,"",NA,7.25,"0",57494.1,9.9,"35",7.25,7.813,2023,38,7.864,408.909
2023,"NE",1987.864,2.3,35.3,145019.7,"Nebraska",1,2021,2021,NA,0,1,0,"",0.171427732185714,7.25,"0",134134.7,9.2,"28",10.5,23.801,2023,31,27.855,1030.88
2023,"NH",1402.199,2.3,40.7,93466.7,"New Hampshire",1,2019,2019,2019,1,1,0,"",0.442086340141667,7.25,"0",108323.1,6.1,"30",7.25,16.718,2023,33,15.852,742.886
2023,"NJ",9379.642,4.3,43.8,663888.5,"New Jersey",1,2018,2018,2018,1,1,0,"",0.140599861491667,7.25,"1",749992.8,9,"31",14.13,213.949,2023,34,163.661,4615.722
2023,"NM",2121.164,3.7,31.6,110323.7,"New Mexico",1,2018,2018,NA,0,1,1,"",NA,7.25,"1",115081.7,17.3,"32",12,36.261,2023,35,55.293,928.983
2023,"NV",3214.363,5.1,28.7,195405.6,"Nevada",1,1949,1949,2010,1,1,0,"",0.0675000112108333,7.25,"0",208159,13.9,"29",11.25,82.392,2023,32,52.976,1520.26
2023,"NY",19737.367,4,40.6,1791210.7,"New York",1,2013,2019,2022,1,1,0,"https://www.deucescracked.com/ny-sports-betting-guide-getting-started-2025-update/",0.5074018852,7.25,"1",1557495.9,11,"33",14.2,410.818,2023,36,562.755,9306.973
2023,"OH",11824.034,3.6,32,709816.7,"Ohio",1,2021,2021,2021,1,1,0,"",0.150391538575,7.25,"0",711894.8,11.1,"36",10.1,204.558,2023,39,288.748,5582.438
2023,"OK",4063.882,3.2,28.7,207923.4,"Oklahoma",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",237145,12.9,"37",7.25,63.291,2023,40,92.237,1899.949
2023,"OR",4253.653,3.8,37.7,261951.6,"Oregon",1,2019,2019,2019,1,1,0,"",0.500000039108333,7.25,"1",276972.8,10.3,"38",14.2,80.475,2023,41,81.715,2081.652
2023,"PA",13017.721,3.7,35.3,799228.8,"Pennsylvania",1,2017,2017,2017,1,1,0,"",0.239640652364167,7.25,"1",879310.1,10.3,"39",7.25,222.69,2023,42,324.958,6295.653
2023,"RI",1103.429,3,39,63277.1,"Rhode Island",1,2018,2018,2019,1,1,0,"",0.509999978758333,7.25,"1",72859.1,8.9,"40",13,17.239,2023,44,30.283,556.609
2023,"SC",5387.83,3,32.9,262298.5,"South Carolina",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",301581.1,11.7,"41",7.25,72.668,2023,45,104.801,2380.392
2023,"SD",918.305,1.8,33.3,57275.1,"South Dakota",1,2021,2021,NA,0,1,0,"",0.0900016525991667,7.25,"0",64676.4,7.5,"42",10.8,9.523,2023,46,13.799,470.715
2023,"TN",7148.304,3.2,31.7,422087.7,"Tennessee",1,2019,NA,2019,1,0,0,"",0.185188361058333,7.25,"0",435066.5,10.7,"43",7.25,111.67,2023,47,160.167,3267.935
2023,"TX",30727.89,4,34.2,2097090.4,"Texas",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",1995594.4,12.3,"44",7.25,594.629,2023,48,582.001,14472.524
2023,"UT",3443.222,2.7,38.4,225459.4,"Utah",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",214713.1,6.3,"45",7.25,47.158,2023,49,29.948,1743.223
2023,"VA",8734.685,2.7,42.4,597597.1,"Virginia",1,2020,2020,2020,1,1,0,"",0.128261786433333,7.25,"0",634984.9,9.4,"47",12,131.053,2023,51,146.622,4424.155
2023,"VT",648.708,1.9,43.7,35236.6,"Vermont",1,2023,NA,2023,1,0,0,"",NA,7.25,"0",43032.3,6.7,"46",13.18,7.046,2023,50,13.709,343.84
2023,"WA",7857.32,4.2,40.5,677238.1,"Washington",1,2020,2020,NA,0,1,1,"tribal-only",NA,7.25,"1",622365.4,8.7,"48",15.74,164.879,2023,53,134.979,3860.883
2023,"WI",5930.405,2.8,33.8,344570.8,"Wisconsin",1,2021,2021,NA,0,1,1,"tribal-only",NA,7.25,"1",378080.4,9.3,"50",7.25,94.949,2023,55,107.428,3038.96
2023,"WV",1770.495,3.9,24,80798.1,"West Virginia",1,2018,2018,2018,1,1,0,"",0.194817249716667,7.25,"0",93079.7,13.3,"49",8.75,30.656,2023,54,63.13,754.986
2023,"WY",585.067,2.9,30.4,40210.8,"Wyoming",1,2021,2021,2021,1,1,0,"",0.0606168319116667,7.25,"0",45461.1,9.4,"51",5.15,8.538,2023,56,6.58,286.669
