State,Date,Handle,Revenue,Hold,Taxes,Effective Tax Rate
Mississippi,2/1/2024,"$31,374,402","$2,297,096",7.30%,"$275,652",0.120000209
Mississippi,3/1/2024,"$44,536,548","$3,362,903",7.60%,"$403,548",0.1199998929
Mississippi,4/1/2024,"$34,259,933","$3,123,104",9.10%,"$374,772",0.1199998463
Mississippi,5/1/2024,"$27,005,663","$2,058,986",7.60%,"$247,078",0.1199998446
Mississippi,6/1/2024,"$19,373,328","$1,942,407",10.00%,"$233,089",0.1200000824
Mississippi,7/1/2024,"$13,919,354","$1,876,206",13.50%,"$225,145",0.1200001492
Mississippi,8/1/2024,"$22,634,557","$3,184,653",14.10%,"$382,158",0.119999887
Mississippi,9/1/2024,"$51,767,998","$7,043,852",13.60%,"$845,262",0.1199999659
Mississippi,10/1/2024,"$48,581,329","$2,864,365",5.90%,"$343,724",0.1200000698
Mississippi,11/1/2024,"$57,887,406","$8,048,596",13.90%,"$965,832",0.1200000596
Mississippi,12/1/2024,"$56,437,278","-$871,100",-1.50%,"-$104,532",0.12
Mississippi,1/1/2025,"$42,524,280","$5,083,475",12.00%,"$610,017",0.12
Mississippi,2/1/2025,"$30,544,101","$1,294,775",4.20%,"$155,373",0.12
Mississippi,3/1/2025,"$34,455,293","$1,910,770",5.50%,"$229,292",0.1199997907
Mississippi,4/1/2025,"$24,940,446","$3,689,186",14.80%,"$442,702",0.1199999133
Mississippi,5/1/2025,"$22,587,837","$3,412,048",15.10%,"$409,446",0.1200000703
Mississippi,6/1/2025,"$18,173,188","$2,745,322",15.10%,"$329,439",0.1200001311
Montana,3/1/2020,"$8,051","$3,130",38.90%,"$1,395",0.445686901
Montana,4/1/2020,$434,-$289,-66.60%,-$199,0.6885813149
Montana,5/1/2020,"$113,283","$30,502",26.90%,"$11,504",0.3771555964
Montana,6/1/2020,"$346,600","$68,714",19.80%,"$20,433",0.2973629828
Montana,7/1/2020,"$1,554,924","$170,766",11.00%,"$9,164",0.05366407833
Montana,8/1/2020,"$2,606,465","$240,986",9.20%,"-$11,797",-0.04895305121
Montana,9/1/2020,"$2,452,736","$303,394",12.40%,"$34,872",0.1149396494
Montana,10/1/2020,"$2,935,271","$491,142",16.70%,"$118,569",0.2414149065
Montana,11/1/2020,"$3,184,529","$465,183",14.60%,"$88,038",0.1892545514
Montana,12/1/2020,"$5,568,187","$594,935",10.70%,"$22,870",0.03844117425
Montana,1/1/2021,"$5,142,569","$486,975",9.50%,"-$16,369",-0.0336136352
Montana,2/1/2021,"$3,863,473","$309,201",8.00%,"-$46,288",-0.1497019738
Montana,3/1/2021,"$4,411,507","$652,401",14.80%,"$126,750",0.1942823509
Montana,4/1/2021,"$3,253,865","$501,413",15.40%,"$105,616",0.2106367406
Montana,5/1/2021,"$3,981,680","$496,740",12.50%,"$59,143",0.1190622861
Montana,6/1/2021,"$3,700,999","$385,441",10.40%,"$9,205",0.02388173547
Montana,7/1/2021,"$2,629,806","$446,624",17.00%,"$110,186",0.2467086408
Montana,8/1/2021,"$3,349,655","$475,519",14.20%,"$84,332",0.1773472774
Montana,9/1/2021,"$3,023,972","$561,587",18.60%,"$155,514",0.2769188033
Montana,10/1/2021,"$4,404,020","$568,817",12.90%,"$77,049",0.1354548124
Montana,11/1/2021,"$4,531,859","$879,240",19.40%,"$255,632",0.2907420045
Montana,12/1/2021,"$4,922,327","$642,265",13.00%,"$90,020",0.1401602142
Montana,1/1/2022,"$5,117,844","$669,464",13.10%,"$94,608",0.1413190254
Montana,2/1/2022,"$3,631,705","$705,841",19.40%,"$205,602",0.2912865645
Montana,3/1/2022,"$3,981,218","$671,606",16.90%,"$164,091",0.2443262865
Montana,4/1/2022,"$3,243,425","$389,693",12.00%,"$39,210",0.1006176657
Montana,5/1/2022,"$3,236,702","$382,130",11.80%,"$35,076",0.09179075184
Montana,6/1/2022,"$2,911,455","$274,694",9.40%,"-$9,871",-0.03593453079
Montana,7/1/2022,"$2,560,000","$274,000",10.70%,"$10,800",0.03941605839
Montana,8/1/2022,"$2,975,100","$440,591",14.80%,"$85,849",0.1948496451
Montana,9/1/2022,"$4,940,321","$975,542",19.70%,"$288,906",0.2961492176
Montana,10/1/2022,"$5,319,627","$681,222",12.80%,"$89,556",0.1314637519
Montana,11/1/2022,"$5,782,523","$777,488",13.40%,"$119,541",0.1537528553
Montana,12/1/2022,"$7,218,595","$931,178",12.90%,"$125,591",0.1348732466
Montana,1/1/2023,"$7,139,581","$979,495",13.70%,"$159,322",0.1626572877
Montana,2/1/2023,"$4,366,807","$560,668",12.80%,"$74,392",0.1326845834
Montana,3/1/2023,"$5,784,045","$925,542",16.00%,"$208,283",0.2250389502
Montana,4/1/2023,"$5,201,964","$633,005",12.20%,"$67,685",0.1069264856
Montana,5/1/2023,"$4,457,829","$666,686",15.00%,"$132,542",0.1988072346
Montana,6/1/2023,"$3,353,974","$282,263",8.40%,"-$31,881",-0.1129478536
Montana,7/1/2023,"$2,587,209","$560,046",21.60%,"$180,795",0.3228216968
Montana,8/1/2023,"$3,221,337","$337,442",10.50%,"$9,185",0.02721949254
Montana,9/1/2023,"$6,204,965","$676,451",10.90%,"$33,573",0.04963108932
Montana,10/1/2023,"$6,787,517","$1,102,195",16.20%,"$254,066",0.2305091204
Montana,11/1/2023,"$6,996,429","$717,423",10.30%,"$10,668",0.01486988848
Montana,12/1/2023,"$6,157,163","$1,005,395",16.30%,"$233,807",0.2325523799
Montana,1/1/2024,"$5,863,499","$852,106",14.50%,"$159,454",0.1871293008
Montana,2/1/2024,"$4,702,532","$253,229",5.40%,"-$130,215",-0.5142183557
Montana,3/1/2024,"$6,588,001","$500,562",7.60%,"-$94,943",-0.1896728078
Montana,4/1/2024,"$5,486,090","$644,653",11.80%,"$57,626",0.08939072648
Montana,5/1/2024,"$4,865,206","$599,685",12.30%,"$67,899",0.1132244428
Montana,6/1/2024,"$3,880,623","$427,612",11.00%,"$23,730",0.05549423309
Montana,7/1/2024,"$2,947,631","$567,829",19.30%,"$163,840",0.2885375703
Montana,8/1/2024,"$3,782,754","$717,347",19.00%,"$203,443",0.2836047269
Montana,9/1/2024,"$6,779,010","$893,171",13.20%,"$129,162",0.1446106065
Montana,10/1/2024,"$7,590,963","-$26,939",-0.40%,"-$471,621",17.50699729
Montana,11/1/2024,"$7,427,896","$1,593,724",21.50%,"$510,561",0.3203572262
Montana,12/1/2024,"$6,555,798","$110,041",1.70%,"-$327,323",-2.974554939
Montana,1/1/2025,"$5,750,903","$1,289,382",22.40%,"$428,575",0.3323879192
Montana,2/1/2025,"$3,743,226","$185,247",4.90%,"-$113,445",-0.6123985814
Montana,3/1/2025,"$6,200,120","$685,026",11.00%,"$39,008",0.05694382403
Montana,4/1/2025,"$6,207,185","$759,848",12.20%,"$83,478",0.109861446
Montana,5/1/2025,"$4,981,328","$763,059",15.30%,"$158,956",0.2083141671
Montana,6/1/2025,"$3,957,691","$1,023,494",25.90%,"$376,635",0.3679894557
Nebraska,6/1/2023,"$5,081",-$508,-10.00%,$0,0
Nebraska,7/1/2023,"$821,132","$82,113",10.00%,"$16,423",0.2000048713
Nebraska,8/1/2023,"$1,056,513","$105,651",10.00%,"$21,130",0.199998107
Nebraska,9/1/2023,"$2,476,070","$247,606",10.00%,"$49,521",0.1999991923
Nebraska,10/1/2023,"$3,851,746","$385,175",10.00%,"$77,035",0.2
Nebraska,11/1/2023,"$3,251,008","$325,100",10.00%,"$65,018",0.199993848
Nebraska,12/1/2023,"$6,338,108","$633,811",10.00%,"$126,761",0.1999981067
Nebraska,1/1/2024,"$5,269,600","$410,236",7.80%,"$93,720",0.2284538656
Nebraska,2/1/2024,"$2,633,123","$133,106",5.10%,"$39,643",0.2978303007
Nebraska,3/1/2024,"$4,524,623","$449,533",9.90%,"$90,200",0.2006526773
Nebraska,4/1/2024,"$3,772,023","$377,203",10.00%,"$75,441",0.2000010604
Nebraska,5/1/2024,"$3,405,146","$340,515",10.00%,"$68,102",0.1999970633
Nebraska,6/1/2024,"$3,185,329","$318,533",10.00%,"$63,707",0.2000012558
Nebraska,7/1/2024,"$2,480,300","$248,030",10.00%,"$49,607",0.2000040318
Nebraska,8/1/2024,"$2,123,480","$175,009",8.20%,"$38,736",0.2213371884
Nebraska,9/1/2024,"$6,977,686","$697,769",10.00%,"$139,554",0.2000002866
Nebraska,10/1/2024,"$4,838,033","$483,803",10.00%,"$96,761",0.2000008268
Nebraska,11/1/2024,"$12,055,153","$1,205,515",10.00%,"$241,103",0.2
Nebraska,12/1/2024,"$1,713,347","-$125,209",-7.30%,"$4,612",-0.03683441286
Nebraska,1/1/2025,"$8,570,534","$857,053",10.00%,"$171,410",0.1999992999
Nebraska,2/1/2025,"$6,060,582","$606,058",10.00%,"$121,212",0.20000066
Nebraska,3/1/2025,"$3,157,366","$315,736",10.00%,"$63,148",0.2000025338
Nebraska,4/1/2025,"$4,962,077","$496,208",10.00%,"$99,241",0.1999987908
Nebraska,5/1/2025,"$8,019,784","$801,979",10.00%,"$160,396",0.2000002494
Nebraska,6/1/2025,"$6,670,320","$667,033",10.00%,"$133,407",0.2000005997
Nevada,6/1/2018,"$286,282,315","$20,172,000",7.00%,"$1,361,610",0.0675
Nevada,7/1/2018,"$245,109,818","$4,061,000",1.70%,"$274,118",0.06750012312
Nevada,8/1/2018,"$247,622,046","$12,603,000",5.10%,"$850,703",0.06750003967
Nevada,9/1/2018,"$571,371,045","$56,304,000",9.90%,"$3,800,520",0.0675
Nevada,10/1/2018,"$528,086,065","$29,547,000",5.60%,"$1,994,423",0.06750001692
Nevada,11/1/2018,"$580,693,817","$27,136,000",4.70%,"$1,831,680",0.0675
Nevada,12/1/2018,"$562,133,600","$44,106,000",7.80%,"$2,977,155",0.0675
Nevada,1/1/2019,"$496,689,151","$14,626,000",2.90%,"$987,255",0.0675
Nevada,2/1/2019,"$458,498,365","$35,816,000",7.80%,"$2,417,580",0.0675
Nevada,3/1/2019,"$597,045,387","$32,523,000",5.40%,"$2,195,303",0.06750001537
Nevada,4/1/2019,"$328,025,447","$21,656,000",6.60%,"$1,461,780",0.0675
Nevada,5/1/2019,"$317,511,432","$11,267,000",3.50%,"$760,523",0.06750004438
Nevada,6/1/2019,"$322,050,433","$16,588,000",5.20%,"$1,119,690",0.0675
Nevada,7/1/2019,"$235,961,371","$10,534,000",4.50%,"$711,045",0.0675
Nevada,8/1/2019,"$287,811,624","$18,733,000",6.50%,"$1,264,478",0.06750002669
Nevada,9/1/2019,"$546,193,707","$52,069,000",9.50%,"$3,514,658",0.0675000096
Nevada,10/1/2019,"$543,922,446","$47,886,000",8.80%,"$3,232,305",0.0675
Nevada,11/1/2019,"$614,070,720","$31,012,000",5.10%,"$2,093,310",0.0675
Nevada,12/1/2019,"$571,142,557","$36,327,000",6.40%,"$2,452,073",0.06750001376
Nevada,1/1/2020,"$502,279,982","$20,152,000",4.00%,"$1,360,260",0.0675
Nevada,2/1/2020,"$491,705,606","$38,064,000",7.70%,"$2,569,320",0.0675
Nevada,3/1/2020,"$141,108,201","$1,455,000",1.00%,"$98,213",0.06750034364
Nevada,4/1/2020,"$28,131,869","$1,334,500",4.70%,"$90,079",0.06750018734
Nevada,5/1/2020,"$28,131,869","$1,334,500",4.70%,"$90,079",0.06750018734
Nevada,6/1/2020,"$78,152,387","-$483,000",-0.60%,"-$32,602",0.0674989648
Nevada,7/1/2020,"$163,552,030","$6,295,000",3.80%,"$424,913",0.06750007943
Nevada,8/1/2020,"$474,948,414","$16,985,000",3.60%,"$1,146,488",0.06750002944
Nevada,9/1/2020,"$575,144,025","$32,895,000",5.70%,"$2,220,413",0.0675000152
Nevada,10/1/2020,"$659,899,331","$42,388,000",6.40%,"$2,861,190",0.0675
Nevada,11/1/2020,"$609,376,849","$61,807,000",10.10%,"$4,171,973",0.06750000809
Nevada,12/1/2020,"$587,056,304","$40,573,000",6.90%,"$2,738,678",0.06750001232
Nevada,1/1/2021,"$646,491,632","$52,381,000",8.10%,"$3,535,718",0.06750000955
Nevada,2/1/2021,"$554,058,173","$31,846,000",5.70%,"$2,149,605",0.0675
Nevada,3/1/2021,"$640,984,932","$39,346,000",6.10%,"$2,655,855",0.0675
Nevada,4/1/2021,"$458,251,710","$27,210,000",5.90%,"$1,836,675",0.0675
Nevada,5/1/2021,"$477,191,062","$27,079,000",5.70%,"$1,827,833",0.06750001846
Nevada,6/1/2021,"$545,367,518","$29,186,000",5.40%,"$1,970,055",0.0675
Nevada,7/1/2021,"$409,659,756","$33,278,000",8.10%,"$2,246,265",0.0675
Nevada,8/1/2021,"$427,425,369","$14,342,000",3.40%,"$968,085",0.0675
Nevada,9/1/2021,"$786,508,562","$54,205,000",6.90%,"$3,658,838",0.06750000922
Nevada,10/1/2021,"$1,100,712,575","$48,312,000",4.40%,"$3,261,060",0.0675
Nevada,11/1/2021,"$1,086,010,454","$71,971,000",6.60%,"$4,858,043",0.06750000695
Nevada,12/1/2021,"$1,014,986,618","$15,960,000",1.60%,"$1,077,300",0.0675
Nevada,1/1/2022,"$1,034,818,801","$49,997,000",4.80%,"$3,374,798",0.06750001
Nevada,2/1/2022,"$780,768,853","$30,920,000",4.00%,"$2,087,100",0.0675
Nevada,3/1/2022,"$863,283,921","$36,926,000",4.30%,"$2,492,505",0.0675
Nevada,4/1/2022,"$582,529,725","$25,368,000",4.40%,"$1,712,340",0.0675
Nevada,5/1/2022,"$562,000,848","$26,999,000",4.80%,"$1,822,433",0.06750001852
Nevada,6/1/2022,"$490,558,644","$23,835,000",4.90%,"$1,608,863",0.06750002098
Nevada,7/1/2022,"$419,372,311","$18,591,000",4.40%,"$1,254,893",0.06750002689
Nevada,8/1/2022,"$408,935,554","$16,072,000",3.90%,"$1,084,860",0.0675
Nevada,9/1/2022,"$760,891,578","$70,629,000",9.30%,"$4,767,458",0.06750000708
Nevada,10/1/2022,"$920,931,244","$56,859,000",6.20%,"$3,837,983",0.06750000879
Nevada,11/1/2022,"$929,046,456","$37,671,000",4.10%,"$2,542,793",0.06750001327
Nevada,12/1/2022,"$880,380,248","$55,204,000",6.30%,"$3,726,270",0.0675
Nevada,1/1/2023,"$935,792,553","$50,440,000",5.40%,"$3,404,700",0.0675
Nevada,2/1/2023,"$659,079,542","$41,277,000",6.30%,"$2,786,198",0.06750001211
Nevada,3/1/2023,"$829,842,964","$43,851,000",5.30%,"$2,959,943",0.0675000114
Nevada,4/1/2023,"$598,010,327","$32,415,000",5.40%,"$2,188,013",0.06750001542
Nevada,5/1/2023,"$527,205,770","$30,064,000",5.70%,"$2,029,320",0.0675
Nevada,6/1/2023,"$479,039,381","$9,503,000",2.00%,"$641,453",0.06750005261
Nevada,7/1/2023,"$408,261,712","$25,256,000",6.20%,"$1,704,780",0.0675
Nevada,8/1/2023,"$431,597,004","$18,101,000",4.20%,"$1,221,818",0.06750002762
Nevada,9/1/2023,"$811,353,568","$62,297,000",7.70%,"$4,205,048",0.06750000803
Nevada,10/1/2023,"$815,650,207","$68,111,000",8.40%,"$4,597,493",0.06750000734
Nevada,11/1/2023,"$921,619,677","$40,992,000",4.40%,"$2,766,960",0.0675
Nevada,12/1/2023,"$843,985,180","$59,090,000",7.00%,"$3,988,575",0.0675
Nevada,1/1/2024,"$782,980,978","$64,739,000",8.30%,"$4,369,883",0.06750000772
Nevada,2/1/2024,"$712,628,161","$47,910,000",6.70%,"$3,233,925",0.0675
Nevada,3/1/2024,"$784,568,642","$29,762,000",3.80%,"$2,008,935",0.0675
Nevada,4/1/2024,"$569,327,626","$30,792,000",5.40%,"$2,078,460",0.0675
Nevada,5/1/2024,"$515,290,019","$36,027,000",7.00%,"$2,431,823",0.06750001388
Nevada,6/1/2024,"$481,245,342","$29,809,000",6.20%,"$2,012,108",0.06750001677
Nevada,7/1/2024,"$376,042,234","$25,787,000",6.90%,"$1,740,623",0.06750001939
Nevada,8/1/2024,"$455,229,623","$25,025,000",5.50%,"$1,689,188",0.06750001998
Nevada,9/1/2024,"$764,493,654","$80,856,000",10.60%,"$5,457,780",0.0675
Nevada,10/1/2024,"$794,909,724","$28,930,000",3.60%,"$1,952,775",0.0675
Nevada,11/1/2024,"$837,874,812","$67,529,000",8.10%,"$4,558,208",0.0675000074
Nevada,12/1/2024,"$823,644,619","$14,954,000",1.80%,"$1,009,395",0.0675
Nevada,1/1/2025,"$796,959,784","$72,594,000",9.10%,"$4,900,095",0.0675
Nevada,2/1/2025,"$604,311,147","$41,307,000",6.80%,"$2,788,223",0.0675000121
Nevada,3/1/2025,"$860,915,341","$22,259,000",2.60%,"$1,502,483",0.06750002246
Nevada,4/1/2025,"$618,836,044","$42,571,000",6.90%,"$2,873,543",0.06750001175
Nevada,5/1/2025,"$576,812,852","$46,716,000",8.10%,"$3,153,330",0.0675
Nevada,6/1/2025,"$496,609,335","$42,059,000",8.50%,"$2,838,983",0.06750001189
New Hampshire,12/1/2019,"$360,726","$44,759",12.40%,"$19,403",0.4334994079
New Hampshire,1/1/2020,"$16,834,974","$1,643,793",9.80%,"$719,909",0.4379559957
New Hampshire,2/1/2020,"$22,130,928","$1,359,395",6.10%,"$598,884",0.4405518631
New Hampshire,3/1/2020,"$8,768,769","$818,605",9.30%,"$393,834",0.4811038291
New Hampshire,4/1/2020,"$3,774,668","$262,393",7.00%,"$126,090",0.4805387339
New Hampshire,5/1/2020,"$7,180,450","$424,947",5.90%,"$187,743",0.4418033308
New Hampshire,6/1/2020,"$8,138,772","$691,103",8.50%,"$319,833",0.4627862996
New Hampshire,7/1/2020,"$11,623,208","$1,268,688",10.90%,"$602,156",0.474628908
New Hampshire,8/1/2020,"$27,496,050","$1,367,516",5.00%,"$607,909",0.4445352011
New Hampshire,9/1/2020,"$41,373,620","$2,290,364",5.50%,"$990,884",0.432631669
New Hampshire,10/1/2020,"$47,055,486","$4,203,875",8.90%,"$2,001,597",0.4761314264
New Hampshire,11/1/2020,"$46,523,447","$4,770,459",10.30%,"$2,323,843",0.487131951
New Hampshire,12/1/2020,"$51,649,897","$4,537,653",8.80%,"$2,137,406",0.471037781
New Hampshire,1/1/2021,"$59,795,433","$4,197,029",7.00%,"$1,886,506",0.4494860531
New Hampshire,2/1/2021,"$50,995,349","$1,787,930",3.50%,"$769,387",0.4303227755
New Hampshire,3/1/2021,"$55,800,096","$4,254,732",7.60%,"$1,925,260",0.4524985357
New Hampshire,4/1/2021,"$46,700,713","$3,302,340",7.10%,"$1,480,847",0.4484235421
New Hampshire,5/1/2021,"$42,367,380","$3,115,230",7.40%,"$1,433,622",0.4601978024
New Hampshire,6/1/2021,"$39,268,179","$3,869,773",9.90%,"$1,797,118",0.4643988162
New Hampshire,7/1/2021,"$36,724,166","$3,062,545",8.30%,"$1,468,578",0.4795286273
New Hampshire,8/1/2021,"$36,319,740","$1,594,235",4.40%,"$723,016",0.453519086
New Hampshire,9/1/2021,"$68,123,241","$4,420,924",6.50%,"$1,887,441",0.4269336003
New Hampshire,10/1/2021,"$98,191,306","$5,409,196",5.50%,"$2,560,651",0.4733884666
New Hampshire,11/1/2021,"$83,168,805","$6,172,580",7.40%,"$2,926,238",0.4740704859
New Hampshire,12/1/2021,"$86,444,639","$2,641,046",3.10%,"$1,140,937",0.4320019417
New Hampshire,1/1/2022,"$99,540,825","$8,029,427",8.10%,"$3,875,782",0.4826972087
New Hampshire,2/1/2022,"$70,866,282","$1,019,098",1.40%,"$458,353",0.4497634182
New Hampshire,3/1/2022,"$78,811,441","$5,283,248",6.70%,"$2,506,863",0.4744927741
New Hampshire,4/1/2022,"$73,149,079","$3,436,446",4.70%,"$1,514,431",0.4406968711
New Hampshire,5/1/2022,"$76,199,157","$5,720,931",7.50%,"$2,637,599",0.4610436658
New Hampshire,6/1/2022,"$53,567,757","$4,819,197",9.00%,"$2,216,742",0.459981611
New Hampshire,7/1/2022,"$42,653,152","$4,476,145",10.50%,"$2,115,043",0.4725144069
New Hampshire,8/1/2022,"$43,372,007","$4,199,240",9.70%,"$1,927,109",0.4589185186
New Hampshire,9/1/2022,"$78,237,751","$7,358,206",9.40%,"$3,249,389",0.4416007108
New Hampshire,10/1/2022,"$91,345,018","$9,078,684",9.90%,"$4,482,595",0.4937494245
New Hampshire,11/1/2022,"$93,090,530","$4,963,601",5.30%,"$2,176,120",0.4384155777
New Hampshire,12/1/2022,"$90,894,581","$8,330,161",9.20%,"$3,809,372",0.4572987245
New Hampshire,1/1/2023,"$97,163,182","$12,564,448",12.90%,"$5,715,688",0.4549095989
New Hampshire,2/1/2023,"$86,999,460","$7,112,918",8.20%,"$3,238,963",0.4553634669
New Hampshire,3/1/2023,"$103,390,747","$4,828,031",4.70%,"$2,126,879",0.4405272046
New Hampshire,4/1/2023,"$65,083,883","$6,670,481",10.20%,"$2,997,574",0.4493789878
New Hampshire,5/1/2023,"$52,137,614","$7,042,469",13.50%,"$3,078,160",0.4370853461
New Hampshire,6/1/2023,"$39,307,739","$4,372,429",11.10%,"$1,944,484",0.4447148256
New Hampshire,7/1/2023,"$36,929,342","$3,511,866",9.50%,"$1,551,250",0.4417167398
New Hampshire,8/1/2023,"$38,765,940","$3,344,211",8.60%,"$1,454,175",0.4348335078
New Hampshire,9/1/2023,"$66,848,811","$6,178,362",9.20%,"$2,687,999",0.4350666083
New Hampshire,10/1/2023,"$77,838,540","$8,781,951",11.30%,"$3,806,755",0.4334748622
New Hampshire,11/1/2023,"$78,491,464","$8,228,924",10.50%,"$3,593,339",0.4366717933
New Hampshire,12/1/2023,"$78,750,681","$7,652,564",9.70%,"$3,377,024",0.4412931404
New Hampshire,1/1/2024,"$73,301,559","$9,820,633",13.40%,"$4,452,042",0.4533355436
New Hampshire,2/1/2024,"$62,274,731","$6,585,297",10.60%,"$2,864,800",0.4350297337
New Hampshire,3/1/2024,"$72,597,059","$5,585,067",7.70%,"$2,431,041",0.4352751722
New Hampshire,4/1/2024,"$59,854,282","$5,331,763",8.90%,"$2,306,465",0.4325895581
New Hampshire,5/1/2024,"$58,030,362","$6,516,847",11.20%,"$2,835,815",0.4351513853
New Hampshire,6/1/2024,"$49,390,844","$5,277,087",10.70%,"$2,294,205",0.4347483754
New Hampshire,7/1/2024,"$48,323,804","$3,530,238",7.30%,"$1,533,618",0.4344234015
New Hampshire,8/1/2024,"$49,374,544","$3,382,540",6.90%,"$1,705,782",0.5042902671
New Hampshire,9/1/2024,"$72,763,323","$9,259,141",12.70%,"$3,998,068",0.4317968589
New Hampshire,10/1/2024,"$79,350,927","$5,867,086",7.40%,"$2,550,018",0.4346310928
New Hampshire,11/1/2024,"$87,260,891","$10,477,103",12.00%,"$4,633,499",0.4422500189
New Hampshire,12/1/2024,"$80,860,363","$7,435,524",9.20%,"$3,250,223",0.4371209077
New Hampshire,1/1/2025,"$78,945,312","$11,139,731",14.10%,"$4,944,910",0.4438985107
New Hampshire,2/1/2025,"$63,260,876","$8,000,193",12.60%,"$3,487,741",0.4359571075
New Hampshire,3/1/2025,"$77,467,758","$6,792,080",8.80%,"$2,962,111",0.4361125016
New Hampshire,4/1/2025,"$68,763,478","$7,652,632",11.10%,"$3,326,445",0.4346798592
New Hampshire,5/1/2025,"$61,465,858","$8,064,113",13.10%,"$3,596,561",0.4459958584
New Hampshire,6/1/2025,"$50,555,000","$6,890,532",13.60%,"$2,929,436",0.4251393071
New Jersey,6/1/2018,"$16,409,619","$3,458,668",21.10%,"$337,078",0.09745890615
New Jersey,7/1/2018,"$40,682,237","$3,845,879",9.50%,"$377,015",0.09803090529
New Jersey,8/1/2018,"$95,634,048","$9,197,827",9.60%,"$1,038,072",0.1128605702
New Jersey,9/1/2018,"$183,948,404","$23,775,812",12.90%,"$2,883,518",0.1212794751
New Jersey,10/1/2018,"$260,711,301","$11,686,117",4.50%,"$1,536,283",0.1314622299
New Jersey,11/1/2018,"$330,748,563","$21,243,867",6.40%,"$2,743,339",0.1291355759
New Jersey,12/1/2018,"$319,173,548","$20,814,223",6.50%,"$2,685,956",0.1290442598
New Jersey,1/1/2019,"$385,279,662","$18,777,582",4.90%,"$2,530,315",0.1347519079
New Jersey,2/1/2019,"$320,368,087","$12,732,738",4.00%,"$1,981,251",0.1556029033
New Jersey,3/1/2019,"$372,451,342","$31,669,387",8.50%,"$4,020,740",0.1269598303
New Jersey,4/1/2019,"$313,719,562","$21,215,748",6.80%,"$2,826,247",0.1332145819
New Jersey,5/1/2019,"$318,940,677","$15,536,384",4.90%,"$2,137,480",0.1375789888
New Jersey,6/1/2019,"$273,222,975","$9,701,926",3.60%,"$1,254,851",0.1293404011
New Jersey,7/1/2019,"$251,371,272","$17,884,790",7.10%,"$2,364,941",0.1322319692
New Jersey,8/1/2019,"$293,594,862","$25,210,342",8.60%,"$3,316,918",0.1315697344
New Jersey,9/1/2019,"$445,563,503","$37,955,171",8.50%,"$5,028,107",0.1324748873
New Jersey,10/1/2019,"$487,924,504","$46,393,537",9.50%,"$6,241,133",0.1345259147
New Jersey,11/1/2019,"$562,675,543","$32,895,546",5.80%,"$4,457,889",0.1355164921
New Jersey,12/1/2019,"$557,786,161","$29,424,884",5.30%,"$4,108,749",0.1396351809
New Jersey,1/1/2020,"$540,113,452","$53,561,626",9.90%,"$7,261,470",0.1355722472
New Jersey,2/1/2020,"$494,814,107","$17,000,928",3.40%,"$2,461,238",0.1447708031
New Jersey,3/1/2020,"$181,908,529","$13,181,101",7.20%,"$1,897,069",0.1439234097
New Jersey,4/1/2020,"$54,593,092","$2,634,050",4.80%,"$390,347",0.148192707
New Jersey,5/1/2020,"$117,821,281","$9,912,062",8.40%,"$1,427,101",0.1439761979
New Jersey,6/1/2020,"$165,014,553","$12,639,282",7.70%,"$1,811,121",0.1432930288
New Jersey,7/1/2020,"$315,118,805","$29,551,986",9.40%,"$4,041,649",0.1367640402
New Jersey,8/1/2020,"$667,979,150","$39,507,182",5.90%,"$5,413,671",0.1370300468
New Jersey,9/1/2020,"$748,037,246","$45,127,763",6.00%,"$6,169,023",0.1367012808
New Jersey,10/1/2020,"$801,196,298","$58,403,209",7.30%,"$8,166,439",0.1398286009
New Jersey,11/1/2020,"$930,367,718","$50,410,546",5.40%,"$6,851,928",0.1359225111
New Jersey,12/1/2020,"$995,567,756","$66,301,567",6.70%,"$9,091,303",0.1371204846
New Jersey,1/1/2021,"$957,353,407","$82,209,293",8.60%,"$11,341,542",0.1379593667
New Jersey,2/1/2021,"$742,849,328","$46,222,846",6.20%,"$6,367,031",0.1377464079
New Jersey,3/1/2021,"$857,732,524","$60,624,773",7.10%,"$8,495,171",0.1401270566
New Jersey,4/1/2021,"$746,810,150","$54,711,189",7.30%,"$7,452,186",0.1362095421
New Jersey,5/1/2021,"$813,517,681","$52,826,372",6.50%,"$7,405,859",0.1401924592
New Jersey,6/1/2021,"$765,665,331","$71,134,768",9.30%,"$9,620,806",0.1352475909
New Jersey,7/1/2021,"$576,917,625","$54,800,465",9.50%,"$7,591,288",0.1385259778
New Jersey,8/1/2021,"$664,675,859","$52,023,081",7.80%,"$7,329,603",0.140891367
New Jersey,9/1/2021,"$1,011,114,311","$82,280,645",8.10%,"$11,212,782",0.1362748433
New Jersey,10/1/2021,"$1,303,198,342","$84,311,810",6.50%,"$11,661,062",0.1383087613
New Jersey,11/1/2021,"$1,258,189,436","$114,788,726",9.10%,"$16,038,097",0.1397183988
New Jersey,12/1/2021,"$1,229,561,891","$59,047,673",4.80%,"$8,221,034",0.1392270615
New Jersey,1/1/2022,"$1,348,860,083","$60,195,902",4.50%,"$8,774,160",0.1457600885
New Jersey,2/1/2022,"$985,568,313","$30,873,369",3.10%,"$4,678,782",0.1515475036
New Jersey,3/1/2022,"$1,120,904,954","$66,404,370",5.90%,"$9,068,529",0.1365652441
New Jersey,4/1/2022,"$926,946,780","$50,345,808",5.40%,"$7,055,550",0.1401417572
